image_path,latitude,longitude
data/mapillary/263527128850043.jpg,39.9514402,-75.1904553
data/mapillary/238613758031949.jpg,39.9512765,-75.1905209
data/mapillary/2558201224481807.jpg,39.9508909,-75.1910235
data/mapillary/283981450075098.jpg,39.9514685,-75.1904492
data/mapillary/155398789881846.jpg,39.9511176,-75.1907023
data/mapillary/292418035862294.jpg,39.9507799,-75.1911497
data/mapillary/292563769209687.jpg,39.9515541,-75.1904293
data/mapillary/3040217429595960.jpg,39.9507235,-75.191209
data/mapillary/209230260838122.jpg,39.9506752,-75.191233
data/mapillary/164739662253002.jpg,39.9511625,-75.1906518
data/mapillary/184922163505567.jpg,39.9507524,-75.1911791
data/mapillary/302835621345707.jpg,39.9514959,-75.1904432
data/mapillary/184521160103717.jpg,39.9511402,-75.1906776
data/mapillary/2879247745657698.jpg,39.9511396,-75.1907393
data/mapillary/225219812739033.jpg,39.9514055,-75.1904356
data/mapillary/192683219382865.jpg,39.9514402,-75.190455
data/mapillary/220587046208007.jpg,39.9515257,-75.1904363
data/mapillary/1756914684489053.jpg,39.9511883,-75.1906235
data/mapillary/185227800140650.jpg,39.9511145,-75.1907085
data/mapillary/292564869169442.jpg,39.9512767,-75.1905206
data/mapillary/278837540610156.jpg,39.9515541,-75.1904294
data/mapillary/279668007221290.jpg,39.9509539,-75.190953
data/mapillary/2289956837807220.jpg,39.9511991,-75.1905988
data/mapillary/295700558941358.jpg,39.9506959,-75.191208
data/mapillary/2818209245176464.jpg,39.9514668,-75.1904253
data/mapillary/206785044591275.jpg,39.9513087,-75.1904889
data/mapillary/205212214606050.jpg,39.9508959,-75.1910211
data/mapillary/161577685904192.jpg,39.9516997,-75.1903975
data/mapillary/2953378581587241.jpg,39.9511142,-75.1907088
data/mapillary/297111178611110.jpg,39.9511859,-75.1906242
data/mapillary/2568714393437197.jpg,39.9515811,-75.1904225
data/mapillary/223540105868077.jpg,39.9512281,-75.1905751
data/mapillary/217567689910713.jpg,39.9514685,-75.1904493
data/mapillary/177041437555383.jpg,39.9515541,-75.1904293
data/mapillary/218665786438859.jpg,39.9506662,-75.1912651
data/mapillary/290309582758312.jpg,39.9512707,-75.1905219
data/mapillary/197466312100999.jpg,39.9514958,-75.1904432
data/mapillary/169082695143869.jpg,39.9509797,-75.1908633
data/mapillary/213492123918971.jpg,39.9514402,-75.1904552
data/mapillary/226818638813106.jpg,39.9510862,-75.190749
data/mapillary/296825331924804.jpg,39.9511403,-75.1906776
data/mapillary/181428533871810.jpg,39.9511859,-75.1906241
data/mapillary/2547816332008673.jpg,39.951554,-75.1904294
data/mapillary/305257497808502.jpg,39.951228,-75.1905752
data/mapillary/292621062416752.jpg,39.951126,-75.1907014
data/mapillary/207406664376544.jpg,39.9511859,-75.1906241
data/mapillary/274057034414098.jpg,39.9510796,-75.1908064
data/mapillary/249628613622753.jpg,39.9512523,-75.1905473
data/mapillary/1510779252646852.jpg,39.9511626,-75.1906518
data/mapillary/300448578242846.jpg,39.9513377,-75.1904669
data/mapillary/2001466720001840.jpg,39.9512282,-75.1905748
data/mapillary/271124198028236.jpg,39.9509288,-75.1909248
data/mapillary/304981367789188.jpg,39.9507489,-75.1911499
data/mapillary/285704839870785.jpg,39.9511625,-75.1906517
data/mapillary/295681658950791.jpg,39.9514683,-75.1904493
data/mapillary/287236019713401.jpg,39.9515811,-75.1904225
data/mapillary/301777584957622.jpg,39.9508108,-75.1910722
data/mapillary/308846364184882.jpg,39.9514055,-75.1904357
data/mapillary/204925738126093.jpg,39.9513089,-75.1904883
data/mapillary/291806305987699.jpg,39.9510635,-75.190776
data/mapillary/1875211965960617.jpg,39.9513088,-75.1904888
data/mapillary/228175965314198.jpg,39.9510579,-75.1907757
data/mapillary/1969512329862986.jpg,39.9514055,-75.1904356
data/mapillary/292791272497171.jpg,39.9513087,-75.1904889
data/mapillary/2699064040384404.jpg,39.9512766,-75.1905208
data/mapillary/2988668914756040.jpg,39.951436,-75.1904289
data/mapillary/2983745118615641.jpg,39.9515812,-75.1904224
data/mapillary/2965855513648119.jpg,39.9511816,-75.1906249
data/mapillary/301900218268691.jpg,39.950938,-75.1909693
data/mapillary/254050883077799.jpg,39.951368,-75.1904498
data/mapillary/2930212960584895.jpg,39.9513681,-75.1904497
data/mapillary/3011971135793367.jpg,39.9511858,-75.1906243
data/mapillary/304433421164528.jpg,39.951436,-75.1904289
data/mapillary/308430570781103.jpg,39.9514055,-75.1904357
data/mapillary/291353252632414.jpg,39.9514667,-75.1904253
